100305074	01	003	05	01	2006	2	1	S	04	1	4	1	2	1	1	0	5	0
100305098	01	003	05	01	2006	1	1	S	07	1	1	1	2	1	1	0	3	0
100305099	01	003	05	01	2006	2	1	S	05	1	1	3	2	1	1	0	5	2
100305101	01	003	05	01	2006	2	1	S	04	1	3	1	3	1	1	0	3	0
100305102	01	003	05	01	2006	1	1	S	05	3	3	3	3	4	1	0	5	0
100305103	01	003	05	01	2006	2	1	S	10	1	3	3	2	4	1	0	5	0
100305104	01	003	05	01	2006	2	1	S	08	1	1	1	2	1	1	3	0	0
100305117	01	003	05	01	2006	1	1	S	05	1	3	1	2	1	1	2	5	0
100305119	01	003	05	01	2006	2	1	S	07	1	1	1	2	1	2	0	3	0
100305129	01	003	05	01	2006	2	1	S	06	1	1	1	3	1	3	0	5	0
100305135	01	003	05	01	2006	1	1	S	06	1	1	1	2	4	2	0	5	0
100305141	01	003	05	01	2006	1	1	S	07	1	1	1	2	1	2	0	5	0
100305142	01	003	05	01	2006	1	1	S	03	1	3	3	3	1	2	0	5	0
100305156	01	003	05	01	2006	2	1	S	08	1	1	1	2	1	2	0	3	0
100305158	01	003	05	01	2006	1	1	S	06	3	3	1	2	1	2	0	0	0
100305161	01	003	05	01	2006	2	1	S	08	1	3	1	2	1	0	2	1	0
100305163	01	003	05	01	2006	1	1	S	06	1	3	1	2	1	1	2	5	0
100305164	01	003	05	01	2006	1	1	S	05	3	3	3	2	1	2	0	5	0
100305165	01	003	05	01	2006	1	1	S	09	1	3	1	2	2	1	2	5	0
100305166	01	003	05	01	2006	1	1	S	06	1	3	1	2	3	1	0	1	0
100305167	01	003	05	01	2006	1	1	S	05	1	1	1	2	1	2	0	1	0
100305168	01	003	05	01	2006	1	1	S	04	1	1	1	2	1	1	0	3	0
100305169	01	003	05	01	2006	1	1	S	05	1	3	1	2	1	1	3	5	0
100305170	01	003	05	01	2006	1	1	S	06	1	1	1	2	1	2	0	5	0
100305171	01	003	05	01	2006	2	1	S	06	1	4	1	2	1	1	0	3	0
100305173	01	003	05	01	2006	2	1	S	09	1	1	1	2	1	2	0	5	0
100305179	01	003	05	01	2006	1	1	S	03	1	3	3	2	1	1	0	5	1
100304002	01	003	04	01	2006	2	1	S	06	1	1	1	2	1	1	0	1	0
100304004	01	003	04	01	2006	2	1	S	05	1	3	1	2	1	1	0	3	0
100304005	01	003	04	01	2006	2	1	S	05	1	1	1	2	1	1	0	1	0
100304006	01	003	04	01	2006	2	1	S	06	1	3	1	2	1	1	0	1	0
100304007	01	003	04	01	2006	2	1	S	13	1	1	1	2	1	0	2	3	2
100304008	01	003	04	01	2006	2	1	S	07	1	1	1	2	1	1	0	3	0
100304009	01	003	04	01	2006	2	1	S	05	1	1	1	2	1	1	2	5	0
